case_id,trace_is_fit,fitness,missing_tokens,consumed_tokens,remaining_tokens,produced_tokens,num_events,trace,cooler,valve,pump,accumulator,stable_flag
Cycle_0988,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,130,0
Cycle_0989,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,130,0
Cycle_0990,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,130,0
Cycle_0991,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,130,0
Cycle_0992,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,130,0
Cycle_0993,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,130,0
Cycle_0994,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,130,0
Cycle_0995,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,130,0
Cycle_0996,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,130,0
Cycle_0997,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,130,0
Cycle_0998,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,130,0
Cycle_0999,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,130,0
Cycle_1000,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,130,0
Cycle_1001,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,130,0
Cycle_1002,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,130,0
Cycle_1003,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,130,0
Cycle_1004,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,130,0
Cycle_1005,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,130,0
Cycle_1006,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,130,0
Cycle_1007,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,130,0
Cycle_1008,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,130,0
Cycle_1009,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,130,0
Cycle_1010,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,130,0
Cycle_1011,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,130,0
Cycle_1012,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,130,0
Cycle_1013,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,130,0
Cycle_1014,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,130,0
Cycle_1015,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,130,0
Cycle_1016,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,130,0
Cycle_1017,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,130,0
Cycle_1018,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,130,0
Cycle_1019,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,130,0
Cycle_1020,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,130,0
Cycle_1021,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,130,0
Cycle_1022,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,130,0
Cycle_1023,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,130,0
Cycle_1024,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,130,0
Cycle_1025,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,130,1
Cycle_1026,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1027,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1028,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1029,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1030,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1031,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1032,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1033,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1034,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1035,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,0,130,0
Cycle_1036,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,130,0
Cycle_1037,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,130,0
Cycle_1038,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,130,0
Cycle_1039,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,130,0
Cycle_1040,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,130,0
Cycle_1041,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,0,130,0
Cycle_1042,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,0,130,0
Cycle_1043,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,130,0
Cycle_1044,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,0,130,0
Cycle_1045,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,0,130,0
Cycle_1046,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,0,130,0
Cycle_1047,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,130,0
Cycle_1048,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,130,0
Cycle_1049,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,130,0
Cycle_1050,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,0,130,0
Cycle_1051,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,130,0
Cycle_1052,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,0,130,0
Cycle_1053,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,130,0
Cycle_1054,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,0,130,0
Cycle_1055,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,0,130,0
Cycle_1056,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,130,0
Cycle_1057,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,130,0
Cycle_1058,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,130,0
Cycle_1059,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,130,0
Cycle_1060,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,130,0
Cycle_1061,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,130,0
Cycle_1062,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,130,0
Cycle_1063,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,130,0
Cycle_1064,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,130,0
Cycle_1065,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,130,0
Cycle_1066,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,115,1
Cycle_1067,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,115,1
Cycle_1068,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,1
Cycle_1069,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,1
Cycle_1070,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,115,1
Cycle_1071,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,1
Cycle_1072,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,115,1
Cycle_1073,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,1
Cycle_1074,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,0,115,1
Cycle_1075,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,0,115,1
Cycle_1076,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,115,1
Cycle_1077,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,115,0
Cycle_1078,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,115,0
Cycle_1079,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,115,0
Cycle_1080,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,115,0
Cycle_1081,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,115,0
Cycle_1082,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,115,0
Cycle_1083,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,115,0
Cycle_1084,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,115,0
Cycle_1085,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,2,115,0
Cycle_1086,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,2,115,0
Cycle_1087,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,115,0
Cycle_1088,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,2,115,0
Cycle_1089,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,2,115,0
Cycle_1090,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,115,0
Cycle_1091,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,115,0
Cycle_1092,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,115,0
Cycle_1093,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,2,115,0
Cycle_1094,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,2,115,0
Cycle_1095,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,2,115,0
Cycle_1096,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,2,115,0
Cycle_1097,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,115,0
Cycle_1098,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,115,0
Cycle_1099,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,2,115,0
Cycle_1100,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,2,115,0
Cycle_1101,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,115,0
Cycle_1102,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,115,0
Cycle_1103,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,2,115,0
Cycle_1104,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,2,115,0
Cycle_1105,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,115,0
Cycle_1106,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,2,115,0
Cycle_1107,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,115,0
Cycle_1108,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,115,0
Cycle_1109,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,115,0
Cycle_1110,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,115,0
Cycle_1111,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,115,0
Cycle_1112,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,115,0
Cycle_1113,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,115,0
Cycle_1114,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,2,115,0
Cycle_1115,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,115,0
Cycle_1116,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,2,115,0
Cycle_1117,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,115,1
Cycle_1118,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,115,0
Cycle_1119,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,115,0
Cycle_1120,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,115,0
Cycle_1121,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,115,0
Cycle_1122,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,115,0
Cycle_1123,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,115,0
Cycle_1124,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,115,0
Cycle_1125,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,115,0
Cycle_1126,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,73,1,115,0
Cycle_1127,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,73,1,115,0
Cycle_1128,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,115,0
Cycle_1129,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,115,0
Cycle_1130,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,115,0
Cycle_1131,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,115,0
Cycle_1132,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,80,1,115,0
Cycle_1133,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,115,0
Cycle_1134,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,115,0
Cycle_1135,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,115,0
Cycle_1136,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,115,0
Cycle_1137,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,80,1,115,0
Cycle_1138,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,115,0
Cycle_1139,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,115,0
Cycle_1140,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,115,0
Cycle_1141,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,115,0
Cycle_1142,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,115,0
Cycle_1143,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,115,0
Cycle_1144,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,115,0
Cycle_1145,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,115,0
Cycle_1146,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,90,1,115,0
Cycle_1147,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,90,1,115,0
Cycle_1148,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,115,0
Cycle_1149,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,115,0
Cycle_1150,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,115,0
Cycle_1151,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,115,0
Cycle_1152,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,115,0
Cycle_1153,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,115,0
Cycle_1154,False,0.6,2,5,2,5,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,115,0
Cycle_1155,False,0.8333333333333334,1,6,1,6,5,Cycle_Start -> Load_Application -> Cooling_Active -> Steady_State_Reached -> Cycle_Complete,20,100,1,115,0
Cycle_1156,False,0.25,3,4,3,4,4,Cycle_Start -> Cooling_Active -> Steady_State_Reached -> Cycle_Warning,20,100,1,115,0
