case_id,activity,timestamp,resource,cooler_condition,valve_condition,pump_condition,accumulator_condition,stable_flag_x,temp_increase_rate,initial_temp,load_temp,vibration,steady_state_temp,temp_stability,cooling_efficiency,cooling_power,final_temp,max_temp,temp_rise,cycle_number,cooler,valve,pump,accumulator,stable_flag_y
Cycle_1334,Cycle_Start,2004-01-01 22:13:00,hydraulic_system,20.0,100.0,0.0,90.0,1.0,,,,,,,,,,,,1333,20,100,0,90,1
Cycle_1334,System_Initialization,2004-01-01 22:13:05,hydraulic_system,,,,,,-0.04919999999999973,44.437,,,,,,,,,,1333,20,100,0,90,1
Cycle_1334,Load_Application,2004-01-01 22:13:15,hydraulic_system,,,,,,,,43.9831,0.5946,,,,,,,,1333,20,100,0,90,1
Cycle_1334,Steady_State_Reached,2004-01-01 22:13:35,hydraulic_system,,,,,,,,,,44.46810000000001,0.12118810447674618,,,,,,1333,20,100,0,90,1
Cycle_1334,Cooling_Active,2004-01-01 22:13:30,cooler,,,,,,,,,,,,27.48356666666667,1.7658666666666665,,,,1333,20,100,0,90,1
Cycle_1334,Cycle_Complete,2004-01-01 22:14:00,hydraulic_system,,,,,,,,,,,,,,44.457,44.625,0.020000000000003126,1333,20,100,0,90,1
Cycle_1335,Cycle_Start,2004-01-01 22:14:00,hydraulic_system,20.0,100.0,0.0,90.0,1.0,,,,,,,,,,,,1334,20,100,0,90,1
Cycle_1335,System_Initialization,2004-01-01 22:14:05,hydraulic_system,,,,,,-0.04059999999999988,44.437,,,,,,,,,,1334,20,100,0,90,1
Cycle_1335,Load_Application,2004-01-01 22:14:15,hydraulic_system,,,,,,,,44.0038,0.5972999999999999,,,,,,,,1334,20,100,0,90,1
Cycle_1335,Steady_State_Reached,2004-01-01 22:14:35,hydraulic_system,,,,,,,,,,44.43709999999999,0.11483679723851618,,,,,,1334,20,100,0,90,1
Cycle_1335,Cooling_Active,2004-01-01 22:14:30,cooler,,,,,,,,,,,,27.50871666666667,1.7690833333333336,,,,1334,20,100,0,90,1
Cycle_1335,Cycle_Complete,2004-01-01 22:15:00,hydraulic_system,,,,,,,,,,,,,,44.449,44.617,0.012000000000000455,1334,20,100,0,90,1
Cycle_1336,Cycle_Start,2004-01-01 22:15:00,hydraulic_system,20.0,100.0,0.0,90.0,1.0,,,,,,,,,,,,1335,20,100,0,90,1
Cycle_1336,System_Initialization,2004-01-01 22:15:05,hydraulic_system,,,,,,-0.039000000000000055,44.437,,,,,,,,,,1335,20,100,0,90,1
Cycle_1336,Load_Application,2004-01-01 22:15:15,hydraulic_system,,,,,,,,43.996300000000005,0.5942000000000001,,,,,,,,1335,20,100,0,90,1
Cycle_1336,Steady_State_Reached,2004-01-01 22:15:35,hydraulic_system,,,,,,,,,,44.472233333333335,0.12151891027965835,,,,,,1335,20,100,0,90,1
Cycle_1336,Cooling_Active,2004-01-01 22:15:30,cooler,,,,,,,,,,,,27.304016666666666,1.7578500000000004,,,,1335,20,100,0,90,1
Cycle_1336,Cycle_Complete,2004-01-01 22:16:00,hydraulic_system,,,,,,,,,,,,,,44.43,44.625,-0.006999999999997897,1335,20,100,0,90,1
Cycle_1337,Cycle_Start,2004-01-01 22:16:00,hydraulic_system,20.0,100.0,0.0,90.0,1.0,,,,,,,,,,,,1336,20,100,0,90,1
Cycle_1337,System_Initialization,2004-01-01 22:16:05,hydraulic_system,,,,,,-0.04919999999999973,44.437,,,,,,,,,,1336,20,100,0,90,1
Cycle_1337,Load_Application,2004-01-01 22:16:15,hydraulic_system,,,,,,,,43.9988,0.6119999999999999,,,,,,,,1336,20,100,0,90,1
Cycle_1337,Steady_State_Reached,2004-01-01 22:16:35,hydraulic_system,,,,,,,,,,44.458733333333335,0.1312564749725603,,,,,,1336,20,100,0,90,1
Cycle_1337,Cooling_Active,2004-01-01 22:16:30,cooler,,,,,,,,,,,,27.299733333333332,1.7560833333333334,,,,1336,20,100,0,90,1
Cycle_1337,Cycle_Complete,2004-01-01 22:17:00,hydraulic_system,,,,,,,,,,,,,,44.449,44.609,0.012000000000000455,1336,20,100,0,90,1
Cycle_1338,Cycle_Start,2004-01-01 22:17:00,hydraulic_system,20.0,100.0,0.0,90.0,1.0,,,,,,,,,,,,1337,20,100,0,90,1
Cycle_1338,System_Initialization,2004-01-01 22:17:05,hydraulic_system,,,,,,-0.041400000000000145,44.445,,,,,,,,,,1337,20,100,0,90,1
Cycle_1338,Load_Application,2004-01-01 22:17:15,hydraulic_system,,,,,,,,43.993300000000005,0.6003,,,,,,,,1337,20,100,0,90,1
Cycle_1338,Steady_State_Reached,2004-01-01 22:17:35,hydraulic_system,,,,,,,,,,44.40726666666665,0.09679942607726989,,,,,,1337,20,100,0,90,1
Cycle_1338,Cooling_Active,2004-01-01 22:17:30,cooler,,,,,,,,,,,,27.328533333333336,1.762433333333333,,,,1337,20,100,0,90,1
Cycle_1338,Cycle_Complete,2004-01-01 22:18:00,hydraulic_system,,,,,,,,,,,,,,44.422,44.527,-0.02300000000000324,1337,20,100,0,90,1
Cycle_1339,Cycle_Start,2004-01-01 22:18:00,hydraulic_system,20.0,100.0,0.0,90.0,1.0,,,,,,,,,,,,1338,20,100,0,90,1
Cycle_1339,System_Initialization,2004-01-01 22:18:05,hydraulic_system,,,,,,-0.04149999999999991,44.352,,,,,,,,,,1338,20,100,0,90,1
Cycle_1339,Load_Application,2004-01-01 22:18:15,hydraulic_system,,,,,,,,43.99830000000001,0.5879999999999999,,,,,,,,1338,20,100,0,90,1
Cycle_1339,Steady_State_Reached,2004-01-01 22:18:35,hydraulic_system,,,,,,,,,,44.41796666666667,0.11061087449051187,,,,,,1338,20,100,0,90,1
Cycle_1339,Cooling_Active,2004-01-01 22:18:30,cooler,,,,,,,,,,,,27.378999999999998,1.7639166666666666,,,,1338,20,100,0,90,1
Cycle_1339,Cycle_Complete,2004-01-01 22:19:00,hydraulic_system,,,,,,,,,,,,,,44.445,44.578,0.09300000000000352,1338,20,100,0,90,1
Cycle_1340,Cycle_Start,2004-01-01 22:19:00,hydraulic_system,20.0,100.0,0.0,90.0,1.0,,,,,,,,,,,,1339,20,100,0,90,1
Cycle_1340,System_Initialization,2004-01-01 22:19:05,hydraulic_system,,,,,,-0.04889999999999972,44.43,,,,,,,,,,1339,20,100,0,90,1
Cycle_1340,Load_Application,2004-01-01 22:19:15,hydraulic_system,,,,,,,,43.9827,0.5914999999999999,,,,,,,,1339,20,100,0,90,1
Cycle_1340,Steady_State_Reached,2004-01-01 22:19:35,hydraulic_system,,,,,,,,,,44.42666666666666,0.11556075842987969,,,,,,1339,20,100,0,90,1
Cycle_1340,Cooling_Active,2004-01-01 22:19:30,cooler,,,,,,,,,,,,27.319166666666664,1.7575333333333334,,,,1339,20,100,0,90,1
Cycle_1340,Cycle_Complete,2004-01-01 22:20:00,hydraulic_system,,,,,,,,,,,,,,44.445,44.555,0.015000000000000568,1339,20,100,0,90,1
Cycle_1341,Cycle_Start,2004-01-01 22:20:00,hydraulic_system,20.0,100.0,0.0,90.0,1.0,,,,,,,,,,,,1340,20,100,0,90,1
Cycle_1341,System_Initialization,2004-01-01 22:20:05,hydraulic_system,,,,,,-0.0421999999999997,44.363,,,,,,,,,,1340,20,100,0,90,1
Cycle_1341,Load_Application,2004-01-01 22:20:15,hydraulic_system,,,,,,,,43.9788,0.6037999999999999,,,,,,,,1340,20,100,0,90,1
Cycle_1341,Steady_State_Reached,2004-01-01 22:20:35,hydraulic_system,,,,,,,,,,44.40843333333334,0.10365027201550882,,,,,,1340,20,100,0,90,1
Cycle_1341,Cooling_Active,2004-01-01 22:20:30,cooler,,,,,,,,,,,,27.48676666666666,1.7696833333333333,,,,1340,20,100,0,90,1
Cycle_1341,Cycle_Complete,2004-01-01 22:21:00,hydraulic_system,,,,,,,,,,,,,,44.445,44.539,0.08200000000000074,1340,20,100,0,90,1
Cycle_1342,Cycle_Start,2004-01-01 22:21:00,hydraulic_system,20.0,100.0,2.0,90.0,1.0,,,,,,,,,,,,1341,20,100,2,90,1
Cycle_1342,System_Initialization,2004-01-01 22:21:05,hydraulic_system,,,,,,-0.050799999999999554,44.449,,,,,,,,,,1341,20,100,2,90,1
Cycle_1342,Load_Application,2004-01-01 22:21:15,hydraulic_system,,,,,,,,43.9835,0.5909000000000001,,,,,,,,1341,20,100,2,90,1
Cycle_1342,Steady_State_Reached,2004-01-01 22:21:35,hydraulic_system,,,,,,,,,,44.38863333333334,0.09584448630753668,,,,,,1341,20,100,2,90,1
Cycle_1342,Cooling_Active,2004-01-01 22:21:30,cooler,,,,,,,,,,,,27.382900000000006,1.7603166666666668,,,,1341,20,100,2,90,1
Cycle_1342,Cycle_Complete,2004-01-01 22:22:00,hydraulic_system,,,,,,,,,,,,,,44.363,44.539,-0.08599999999999852,1341,20,100,2,90,1
Cycle_1343,Cycle_Start,2004-01-01 22:22:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1342,20,73,2,90,0
Cycle_1343,System_Initialization,2004-01-01 22:22:05,hydraulic_system,,,,,,-0.05660000000000025,44.363,,,,,,,,,,1342,20,73,2,90,0
Cycle_1343,Load_Application,2004-01-01 22:22:15,hydraulic_system,,,,,,,,43.8916,0.6127,,,,,,,,1342,20,73,2,90,0
Cycle_1343,Steady_State_Reached,2004-01-01 22:22:35,hydraulic_system,,,,,,,,,,44.264500000000005,0.10379298306404666,,,,,,1342,20,73,2,90,0
Cycle_1343,Cooling_Active,2004-01-01 22:22:30,cooler,,,,,,,,,,,,27.461133333333333,1.7597833333333335,,,,1342,20,73,2,90,0
Cycle_1343,Cycle_Complete,2004-01-01 22:23:00,hydraulic_system,,,,,,,,,,,,,,44.211,44.457,-0.15200000000000102,1342,20,73,2,90,0
Cycle_1344,Cycle_Start,2004-01-01 22:23:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1343,20,73,2,90,0
Cycle_1344,System_Initialization,2004-01-01 22:23:05,hydraulic_system,,,,,,-0.04369999999999976,44.207,,,,,,,,,,1343,20,73,2,90,0
Cycle_1344,Load_Application,2004-01-01 22:23:15,hydraulic_system,,,,,,,,43.814600000000006,0.5907,,,,,,,,1343,20,73,2,90,0
Cycle_1344,Steady_State_Reached,2004-01-01 22:23:35,hydraulic_system,,,,,,,,,,44.20796666666667,0.09085537347283897,,,,,,1343,20,73,2,90,0
Cycle_1344,Cooling_Active,2004-01-01 22:23:30,cooler,,,,,,,,,,,,27.292016666666665,1.7437166666666666,,,,1343,20,73,2,90,0
Cycle_1344,Cycle_Complete,2004-01-01 22:24:00,hydraulic_system,,,,,,,,,,,,,,44.191,44.297,-0.015999999999998238,1343,20,73,2,90,0
Cycle_1345,Cycle_Start,2004-01-01 22:24:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1344,20,73,2,90,0
Cycle_1345,System_Initialization,2004-01-01 22:24:05,hydraulic_system,,,,,,-0.0421999999999997,44.195,,,,,,,,,,1344,20,73,2,90,0
Cycle_1345,Load_Application,2004-01-01 22:24:15,hydraulic_system,,,,,,,,43.769000000000005,0.6085999999999999,,,,,,,,1344,20,73,2,90,0
Cycle_1345,Steady_State_Reached,2004-01-01 22:24:35,hydraulic_system,,,,,,,,,,44.163666666666664,0.0934470735526559,,,,,,1344,20,73,2,90,0
Cycle_1345,Cooling_Active,2004-01-01 22:24:30,cooler,,,,,,,,,,,,27.205766666666666,1.7366833333333331,,,,1344,20,73,2,90,0
Cycle_1345,Cycle_Complete,2004-01-01 22:25:00,hydraulic_system,,,,,,,,,,,,,,44.18,44.301,-0.015000000000000568,1344,20,73,2,90,0
Cycle_1346,Cycle_Start,2004-01-01 22:25:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1345,20,73,2,90,0
Cycle_1346,System_Initialization,2004-01-01 22:25:05,hydraulic_system,,,,,,-0.04959999999999951,44.172,,,,,,,,,,1345,20,73,2,90,0
Cycle_1346,Load_Application,2004-01-01 22:25:15,hydraulic_system,,,,,,,,43.7565,0.5977,,,,,,,,1345,20,73,2,90,0
Cycle_1346,Steady_State_Reached,2004-01-01 22:25:35,hydraulic_system,,,,,,,,,,44.157433333333344,0.09971749540020051,,,,,,1345,20,73,2,90,0
Cycle_1346,Cooling_Active,2004-01-01 22:25:30,cooler,,,,,,,,,,,,27.433749999999996,1.74475,,,,1345,20,73,2,90,0
Cycle_1346,Cycle_Complete,2004-01-01 22:26:00,hydraulic_system,,,,,,,,,,,,,,44.113,44.289,-0.0589999999999975,1345,20,73,2,90,0
Cycle_1347,Cycle_Start,2004-01-01 22:26:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1346,20,73,2,90,0
Cycle_1347,System_Initialization,2004-01-01 22:26:05,hydraulic_system,,,,,,-0.0492999999999995,44.184,,,,,,,,,,1346,20,73,2,90,0
Cycle_1347,Load_Application,2004-01-01 22:26:15,hydraulic_system,,,,,,,,43.721799999999995,0.5961999999999998,,,,,,,,1346,20,73,2,90,0
Cycle_1347,Steady_State_Reached,2004-01-01 22:26:35,hydraulic_system,,,,,,,,,,44.1386,0.09884351268545585,,,,,,1346,20,73,2,90,0
Cycle_1347,Cooling_Active,2004-01-01 22:26:30,cooler,,,,,,,,,,,,27.600883333333336,1.7562166666666668,,,,1346,20,73,2,90,0
Cycle_1347,Cycle_Complete,2004-01-01 22:27:00,hydraulic_system,,,,,,,,,,,,,,44.113,44.273,-0.07099999999999795,1346,20,73,2,90,0
Cycle_1348,Cycle_Start,2004-01-01 22:27:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1347,20,73,2,90,0
Cycle_1348,System_Initialization,2004-01-01 22:27:05,hydraulic_system,,,,,,-0.05,44.105,,,,,,,,,,1347,20,73,2,90,0
Cycle_1348,Load_Application,2004-01-01 22:27:15,hydraulic_system,,,,,,,,43.696600000000004,0.5918999999999999,,,,,,,,1347,20,73,2,90,0
Cycle_1348,Steady_State_Reached,2004-01-01 22:27:35,hydraulic_system,,,,,,,,,,44.11816666666667,0.1038704588524673,,,,,,1347,20,73,2,90,0
Cycle_1348,Cooling_Active,2004-01-01 22:27:30,cooler,,,,,,,,,,,,27.29188333333333,1.733033333333333,,,,1347,20,73,2,90,0
Cycle_1348,Cycle_Complete,2004-01-01 22:28:00,hydraulic_system,,,,,,,,,,,,,,44.117,44.211,0.012000000000000455,1347,20,73,2,90,0
Cycle_1349,Cycle_Start,2004-01-01 22:28:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1348,20,73,2,90,0
Cycle_1349,System_Initialization,2004-01-01 22:28:05,hydraulic_system,,,,,,-0.042899999999999494,44.105,,,,,,,,,,1348,20,73,2,90,0
Cycle_1349,Load_Application,2004-01-01 22:28:15,hydraulic_system,,,,,,,,43.701499999999996,0.5957999999999999,,,,,,,,1348,20,73,2,90,0
Cycle_1349,Steady_State_Reached,2004-01-01 22:28:35,hydraulic_system,,,,,,,,,,44.12596666666668,0.11281651277873998,,,,,,1348,20,73,2,90,0
Cycle_1349,Cooling_Active,2004-01-01 22:28:30,cooler,,,,,,,,,,,,27.26193333333333,1.7315166666666668,,,,1348,20,73,2,90,0
Cycle_1349,Cycle_Complete,2004-01-01 22:29:00,hydraulic_system,,,,,,,,,,,,,,44.105,44.297,0.0,1348,20,73,2,90,0
Cycle_1350,Cycle_Start,2004-01-01 22:29:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1349,20,73,2,90,0
Cycle_1350,System_Initialization,2004-01-01 22:29:05,hydraulic_system,,,,,,-0.05,44.105,,,,,,,,,,1349,20,73,2,90,0
Cycle_1350,Load_Application,2004-01-01 22:29:15,hydraulic_system,,,,,,,,43.7136,0.6001,,,,,,,,1349,20,73,2,90,0
Cycle_1350,Steady_State_Reached,2004-01-01 22:29:35,hydraulic_system,,,,,,,,,,44.13973333333334,0.09174055204155286,,,,,,1349,20,73,2,90,0
Cycle_1350,Cooling_Active,2004-01-01 22:29:30,cooler,,,,,,,,,,,,27.509533333333334,1.7454499999999997,,,,1349,20,73,2,90,0
Cycle_1350,Cycle_Complete,2004-01-01 22:30:00,hydraulic_system,,,,,,,,,,,,,,44.102,44.273,-0.0030000000000001137,1349,20,73,2,90,0
Cycle_1351,Cycle_Start,2004-01-01 22:30:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1350,20,73,2,90,0
Cycle_1351,System_Initialization,2004-01-01 22:30:05,hydraulic_system,,,,,,-0.04959999999999951,44.105,,,,,,,,,,1350,20,73,2,90,0
Cycle_1351,Load_Application,2004-01-01 22:30:15,hydraulic_system,,,,,,,,43.69949999999999,0.5925,,,,,,,,1350,20,73,2,90,0
Cycle_1351,Steady_State_Reached,2004-01-01 22:30:35,hydraulic_system,,,,,,,,,,44.12916666666668,0.10560084700838784,,,,,,1350,20,73,2,90,0
Cycle_1351,Cooling_Active,2004-01-01 22:30:30,cooler,,,,,,,,,,,,27.351599999999998,1.7342333333333333,,,,1350,20,73,2,90,0
Cycle_1351,Cycle_Complete,2004-01-01 22:31:00,hydraulic_system,,,,,,,,,,,,,,44.199,44.277,0.0940000000000012,1350,20,73,2,90,0
Cycle_1352,Cycle_Start,2004-01-01 22:31:00,hydraulic_system,20.0,73.0,2.0,90.0,0.0,,,,,,,,,,,,1351,20,73,2,90,0
Cycle_1352,System_Initialization,2004-01-01 22:31:05,hydraulic_system,,,,,,-0.04380000000000024,44.125,,,,,,,,,,1351,20,73,2,90,0
Cycle_1352,Load_Application,2004-01-01 22:31:15,hydraulic_system,,,,,,,,43.7354,0.5962,,,,,,,,1351,20,73,2,90,0
Cycle_1352,Steady_State_Reached,2004-01-01 22:31:35,hydraulic_system,,,,,,,,,,44.147833333333345,0.09920990653939492,,,,,,1351,20,73,2,90,0
Cycle_1352,Cooling_Active,2004-01-01 22:31:30,cooler,,,,,,,,,,,,27.394116666666662,1.7361666666666666,,,,1351,20,73,2,90,0
Cycle_1352,Cycle_Complete,2004-01-01 22:32:00,hydraulic_system,,,,,,,,,,,,,,44.145,44.289,0.020000000000003126,1351,20,73,2,90,0
Cycle_1353,Cycle_Start,2004-01-01 22:32:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1352,20,80,2,90,0
Cycle_1353,System_Initialization,2004-01-01 22:32:05,hydraulic_system,,,,,,-0.043299999999999984,44.113,,,,,,,,,,1352,20,80,2,90,0
Cycle_1353,Load_Application,2004-01-01 22:32:15,hydraulic_system,,,,,,,,43.7436,0.5958,,,,,,,,1352,20,80,2,90,0
Cycle_1353,Steady_State_Reached,2004-01-01 22:32:35,hydraulic_system,,,,,,,,,,44.15543333333334,0.10044457288585727,,,,,,1352,20,80,2,90,0
Cycle_1353,Cooling_Active,2004-01-01 22:32:30,cooler,,,,,,,,,,,,27.318566666666662,1.7311666666666667,,,,1352,20,80,2,90,0
Cycle_1353,Cycle_Complete,2004-01-01 22:33:00,hydraulic_system,,,,,,,,,,,,,,44.18,44.285,0.06700000000000017,1352,20,80,2,90,0
Cycle_1354,Cycle_Start,2004-01-01 22:33:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1353,20,80,2,90,0
Cycle_1354,System_Initialization,2004-01-01 22:33:05,hydraulic_system,,,,,,-0.04369999999999976,44.117,,,,,,,,,,1353,20,80,2,90,0
Cycle_1354,Load_Application,2004-01-01 22:33:15,hydraulic_system,,,,,,,,43.7429,0.5934,,,,,,,,1353,20,80,2,90,0
Cycle_1354,Steady_State_Reached,2004-01-01 22:33:35,hydraulic_system,,,,,,,,,,44.16733333333334,0.09750259255812341,,,,,,1353,20,80,2,90,0
Cycle_1354,Cooling_Active,2004-01-01 22:33:30,cooler,,,,,,,,,,,,27.36726666666666,1.7341166666666665,,,,1353,20,80,2,90,0
Cycle_1354,Cycle_Complete,2004-01-01 22:34:00,hydraulic_system,,,,,,,,,,,,,,44.207,44.301,0.09000000000000341,1353,20,80,2,90,0
Cycle_1355,Cycle_Start,2004-01-01 22:34:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1354,20,80,2,90,0
Cycle_1355,System_Initialization,2004-01-01 22:34:05,hydraulic_system,,,,,,-0.049200000000000445,44.191,,,,,,,,,,1354,20,80,2,90,0
Cycle_1355,Load_Application,2004-01-01 22:34:15,hydraulic_system,,,,,,,,43.77419999999999,0.5953999999999999,,,,,,,,1354,20,80,2,90,0
Cycle_1355,Steady_State_Reached,2004-01-01 22:34:35,hydraulic_system,,,,,,,,,,44.15663333333334,0.09276942144670065,,,,,,1354,20,80,2,90,0
Cycle_1355,Cooling_Active,2004-01-01 22:34:30,cooler,,,,,,,,,,,,27.47665,1.7399,,,,1354,20,80,2,90,0
Cycle_1355,Cycle_Complete,2004-01-01 22:35:00,hydraulic_system,,,,,,,,,,,,,,44.113,44.305,-0.07800000000000296,1354,20,80,2,90,0
Cycle_1356,Cycle_Start,2004-01-01 22:35:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1355,20,80,2,90,0
Cycle_1356,System_Initialization,2004-01-01 22:35:05,hydraulic_system,,,,,,-0.05150000000000006,44.113,,,,,,,,,,1355,20,80,2,90,0
Cycle_1356,Load_Application,2004-01-01 22:35:15,hydraulic_system,,,,,,,,43.73159999999999,0.5932999999999999,,,,,,,,1355,20,80,2,90,0
Cycle_1356,Steady_State_Reached,2004-01-01 22:35:35,hydraulic_system,,,,,,,,,,44.151966666666674,0.10239253987582407,,,,,,1355,20,80,2,90,0
Cycle_1356,Cooling_Active,2004-01-01 22:35:30,cooler,,,,,,,,,,,,27.472183333333337,1.7471999999999999,,,,1355,20,80,2,90,0
Cycle_1356,Cycle_Complete,2004-01-01 22:36:00,hydraulic_system,,,,,,,,,,,,,,44.125,44.297,0.012000000000000455,1355,20,80,2,90,0
Cycle_1357,Cycle_Start,2004-01-01 22:36:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1356,20,80,2,90,0
Cycle_1357,System_Initialization,2004-01-01 22:36:05,hydraulic_system,,,,,,-0.04919999999999973,44.105,,,,,,,,,,1356,20,80,2,90,0
Cycle_1357,Load_Application,2004-01-01 22:36:15,hydraulic_system,,,,,,,,43.7284,0.6005,,,,,,,,1356,20,80,2,90,0
Cycle_1357,Steady_State_Reached,2004-01-01 22:36:35,hydraulic_system,,,,,,,,,,44.12956666666668,0.10789583968912905,,,,,,1356,20,80,2,90,0
Cycle_1357,Cooling_Active,2004-01-01 22:36:30,cooler,,,,,,,,,,,,27.320800000000002,1.738133333333333,,,,1356,20,80,2,90,0
Cycle_1357,Cycle_Complete,2004-01-01 22:37:00,hydraulic_system,,,,,,,,,,,,,,44.113,44.285,0.008000000000002672,1356,20,80,2,90,0
Cycle_1358,Cycle_Start,2004-01-01 22:37:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1357,20,80,2,90,0
Cycle_1358,System_Initialization,2004-01-01 22:37:05,hydraulic_system,,,,,,-0.04099999999999966,44.113,,,,,,,,,,1357,20,80,2,90,0
Cycle_1358,Load_Application,2004-01-01 22:37:15,hydraulic_system,,,,,,,,43.7358,0.5955999999999999,,,,,,,,1357,20,80,2,90,0
Cycle_1358,Steady_State_Reached,2004-01-01 22:37:35,hydraulic_system,,,,,,,,,,44.14273333333333,0.10003797056895739,,,,,,1357,20,80,2,90,0
Cycle_1358,Cooling_Active,2004-01-01 22:37:30,cooler,,,,,,,,,,,,27.195166666666672,1.7205000000000001,,,,1357,20,80,2,90,0
Cycle_1358,Cycle_Complete,2004-01-01 22:38:00,hydraulic_system,,,,,,,,,,,,,,44.207,44.289,0.0940000000000012,1357,20,80,2,90,0
Cycle_1359,Cycle_Start,2004-01-01 22:38:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1358,20,80,2,90,0
Cycle_1359,System_Initialization,2004-01-01 22:38:05,hydraulic_system,,,,,,-0.049200000000000445,44.191,,,,,,,,,,1358,20,80,2,90,0
Cycle_1359,Load_Application,2004-01-01 22:38:15,hydraulic_system,,,,,,,,43.7952,0.5932,,,,,,,,1358,20,80,2,90,0
Cycle_1359,Steady_State_Reached,2004-01-01 22:38:35,hydraulic_system,,,,,,,,,,44.16546666666667,0.08898079692957545,,,,,,1358,20,80,2,90,0
Cycle_1359,Cooling_Active,2004-01-01 22:38:30,cooler,,,,,,,,,,,,27.433983333333337,1.7376333333333338,,,,1358,20,80,2,90,0
Cycle_1359,Cycle_Complete,2004-01-01 22:39:00,hydraulic_system,,,,,,,,,,,,,,44.207,44.289,0.015999999999998238,1358,20,80,2,90,0
Cycle_1360,Cycle_Start,2004-01-01 22:39:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1359,20,80,2,90,0
Cycle_1360,System_Initialization,2004-01-01 22:39:05,hydraulic_system,,,,,,-0.050799999999999554,44.199,,,,,,,,,,1359,20,80,2,90,0
Cycle_1360,Load_Application,2004-01-01 22:39:15,hydraulic_system,,,,,,,,43.7532,0.5974999999999999,,,,,,,,1359,20,80,2,90,0
Cycle_1360,Steady_State_Reached,2004-01-01 22:39:35,hydraulic_system,,,,,,,,,,44.14743333333334,0.09492301559099718,,,,,,1359,20,80,2,90,0
Cycle_1360,Cooling_Active,2004-01-01 22:39:30,cooler,,,,,,,,,,,,27.458050000000004,1.7416666666666667,,,,1359,20,80,2,90,0
Cycle_1360,Cycle_Complete,2004-01-01 22:40:00,hydraulic_system,,,,,,,,,,,,,,44.207,44.297,0.008000000000002672,1359,20,80,2,90,0
Cycle_1361,Cycle_Start,2004-01-01 22:40:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1360,20,80,2,90,0
Cycle_1361,System_Initialization,2004-01-01 22:40:05,hydraulic_system,,,,,,-0.04019999999999939,44.105,,,,,,,,,,1360,20,80,2,90,0
Cycle_1361,Load_Application,2004-01-01 22:40:15,hydraulic_system,,,,,,,,43.74400000000001,0.6028,,,,,,,,1360,20,80,2,90,0
Cycle_1361,Steady_State_Reached,2004-01-01 22:40:35,hydraulic_system,,,,,,,,,,44.154733333333326,0.09520011671328012,,,,,,1360,20,80,2,90,0
Cycle_1361,Cooling_Active,2004-01-01 22:40:30,cooler,,,,,,,,,,,,27.320866666666667,1.7355666666666667,,,,1360,20,80,2,90,0
Cycle_1361,Cycle_Complete,2004-01-01 22:41:00,hydraulic_system,,,,,,,,,,,,,,44.117,44.297,0.012000000000000455,1360,20,80,2,90,0
Cycle_1362,Cycle_Start,2004-01-01 22:41:00,hydraulic_system,20.0,80.0,2.0,90.0,0.0,,,,,,,,,,,,1361,20,80,2,90,0
Cycle_1362,System_Initialization,2004-01-01 22:41:05,hydraulic_system,,,,,,-0.05039999999999978,44.195,,,,,,,,,,1361,20,80,2,90,0
Cycle_1362,Load_Application,2004-01-01 22:41:15,hydraulic_system,,,,,,,,43.76559999999999,0.6026,,,,,,,,1361,20,80,2,90,0
Cycle_1362,Steady_State_Reached,2004-01-01 22:41:35,hydraulic_system,,,,,,,,,,44.18166666666668,0.10014800158875918,,,,,,1361,20,80,2,90,0
Cycle_1362,Cooling_Active,2004-01-01 22:41:30,cooler,,,,,,,,,,,,27.181533333333334,1.7185999999999997,,,,1361,20,80,2,90,0
Cycle_1362,Cycle_Complete,2004-01-01 22:42:00,hydraulic_system,,,,,,,,,,,,,,44.195,44.297,0.0,1361,20,80,2,90,0
Cycle_1363,Cycle_Start,2004-01-01 22:42:00,hydraulic_system,20.0,90.0,2.0,90.0,0.0,,,,,,,,,,,,1362,20,90,2,90,0
