type,sensor_id,case_id,severity,confidence,description,nan_percentage,affected_samples,activity,num_affected_sensors,event_nan_pct
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Toggle Switch' affected by 8 problematic sensors,,,Toggle Switch,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Open Drawer 1' affected by 8 problematic sensors,,,Open Drawer 1,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Close Drawer 1' affected by 8 problematic sensors,,,Close Drawer 1,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Open Drawer 2' affected by 8 problematic sensors,,,Open Drawer 2,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Close Drawer 2' affected by 8 problematic sensors,,,Close Drawer 2,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Open Drawer 3' affected by 8 problematic sensors,,,Open Drawer 3,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Close Drawer 3' affected by 8 problematic sensors,,,Close Drawer 3,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Open Dishwasher' affected by 8 problematic sensors,,,Open Dishwasher,8.0,4.113448534936139
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Close Dishwasher' affected by 13 problematic sensors,,,Close Dishwasher,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Open Fridge' affected by 13 problematic sensors,,,Open Fridge,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Close Fridge' affected by 13 problematic sensors,,,Close Fridge,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Open Door 1' affected by 13 problematic sensors,,,Open Door 1,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Open Door 2' affected by 8 problematic sensors,,,Open Door 2,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Open Fridge' affected by 13 problematic sensors,,,Open Fridge,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Close Fridge' affected by 13 problematic sensors,,,Close Fridge,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Open Drawer 1' affected by 13 problematic sensors,,,Open Drawer 1,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Close Drawer 1' affected by 13 problematic sensors,,,Close Drawer 1,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,high,0.8,Event 'Toggle Switch' affected by 13 problematic sensors,,,Toggle Switch,13.0,5.371900826446281
event_quality_degradation,sensor_35,S2_ADL1,medium,0.8,Event 'Close Door 2' affected by 8 problematic sensors,,,Close Door 2,8.0,3.3057851239669422
event_quality_degradation,sensor_8,S2_ADL1,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.6145755071374905
event_quality_degradation,sensor_8,S2_ADL1,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,3.055929271574092
event_quality_degradation,sensor_8,S2_ADL1,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.541477661094886
event_quality_degradation,sensor_8,S2_ADL1,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_ADL1,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,3.1422636673001283
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Open Dishwasher' affected by 36 problematic sensors,,,Open Dishwasher,36.0,14.908172635445363
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Close Dishwasher' affected by 101 problematic sensors,,,Close Dishwasher,101.0,42.03069657615112
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Open Dishwasher' affected by 101 problematic sensors,,,Open Dishwasher,101.0,41.735537190082646
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Close Dishwasher' affected by 101 problematic sensors,,,Close Dishwasher,101.0,41.735537190082646
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Clean Table' affected by 101 problematic sensors,,,Clean Table,101.0,42.27119681665136
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Clean Table' affected by 101 problematic sensors,,,Clean Table,101.0,42.359270232340556
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Clean Table' affected by 101 problematic sensors,,,Clean Table,101.0,41.735537190082646
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Open Door 1' affected by 101 problematic sensors,,,Open Door 1,101.0,41.735537190082646
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Close Door 2' affected by 101 problematic sensors,,,Close Door 2,101.0,41.735537190082646
event_quality_degradation,sensor_2,S2_ADL1,high,0.8,Event 'Toggle Switch' affected by 101 problematic sensors,,,Toggle Switch,101.0,41.735537190082646
event_quality_degradation,sensor_8,S2_ADL2,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_ADL2,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_ADL2,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_ADL2,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.4173553719008263
event_quality_degradation,sensor_8,S2_ADL4,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,3.2467532467532463
event_quality_degradation,sensor_2,S2_ADL5,high,0.8,Event 'Open Drawer 3' affected by 22 problematic sensors,,,Open Drawer 3,22.0,7.6689353427321345
event_quality_degradation,sensor_2,S2_ADL5,high,0.8,Event 'Close Drawer 3' affected by 22 problematic sensors,,,Close Drawer 3,22.0,7.836481700118064
event_quality_degradation,sensor_35,S2_ADL5,medium,0.8,Event 'Open Dishwasher' affected by 8 problematic sensors,,,Open Dishwasher,8.0,2.836213373403456
event_quality_degradation,sensor_35,S2_ADL5,medium,0.8,Event 'Open Fridge' affected by 8 problematic sensors,,,Open Fridge,8.0,2.9654837141468158
event_quality_degradation,sensor_35,S2_ADL5,medium,0.8,Event 'Close Fridge' affected by 8 problematic sensors,,,Close Fridge,8.0,3.078739442375806
event_quality_degradation,sensor_35,S2_ADL5,medium,0.8,Event 'Clean Table' affected by 8 problematic sensors,,,Clean Table,8.0,2.9269972451790633
event_quality_degradation,sensor_35,S2_ADL5,medium,0.8,Event 'Clean Table' affected by 8 problematic sensors,,,Clean Table,8.0,3.4221126467115774
event_quality_degradation,sensor_35,S2_ADL5,medium,0.8,Event 'Close Door 2' affected by 8 problematic sensors,,,Close Door 2,8.0,3.6673553719008267
event_quality_degradation,sensor_35,S2_ADL5,medium,0.8,Event 'Close Door 1' affected by 8 problematic sensors,,,Close Door 1,8.0,3.3057851239669422
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,1.9470102090422947
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,3.4184823441021783
event_quality_degradation,sensor_14,S2_Drill,high,0.8,Event 'Close Drawer 3' affected by 11 problematic sensors,,,Close Drawer 3,11.0,4.0863177226813585
event_quality_degradation,sensor_14,S2_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,3.226479672760665
event_quality_degradation,sensor_14,S2_Drill,high,0.8,Event 'Open Door 1' affected by 11 problematic sensors,,,Open Door 1,11.0,3.3574380165289255
event_quality_degradation,sensor_35,S2_Drill,medium,0.8,Event 'Open Drawer 2' affected by 8 problematic sensors,,,Open Drawer 2,8.0,2.970739334375698
event_quality_degradation,sensor_35,S2_Drill,medium,0.8,Event 'Close Drawer 2' affected by 8 problematic sensors,,,Close Drawer 2,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_Drill,medium,0.8,Event 'Open Drawer 3' affected by 8 problematic sensors,,,Open Drawer 3,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_Drill,medium,0.8,Event 'Close Drawer 3' affected by 8 problematic sensors,,,Close Drawer 3,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_Drill,medium,0.8,Event 'Close Door 1' affected by 8 problematic sensors,,,Close Door 1,8.0,3.3057851239669422
event_quality_degradation,sensor_35,S2_Drill,medium,0.8,Event 'Open Door 1' affected by 8 problematic sensors,,,Open Door 1,8.0,3.3057851239669422
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,1.9610589718447962
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.8055676381035233
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.6059717408691014
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Drawer 1' affected by 6 problematic sensors,,,Open Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Drawer 2' affected by 6 problematic sensors,,,Open Drawer 2,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Drawer 2' affected by 6 problematic sensors,,,Close Drawer 2,6.0,3.538885357067175
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Drawer 3' affected by 6 problematic sensors,,,Open Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Door 1' affected by 6 problematic sensors,,,Close Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Door 1' affected by 6 problematic sensors,,,Open Door 1,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Open Door 2' affected by 6 problematic sensors,,,Open Door 2,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.5798525798525795
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Toggle Switch' affected by 6 problematic sensors,,,Toggle Switch,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Clean Table' affected by 6 problematic sensors,,,Clean Table,6.0,2.479338842975207
event_quality_degradation,sensor_8,S2_Drill,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.2643961610237273
event_quality_degradation,sensor_11,S3_ADL1,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.0070838252656436
event_quality_degradation,sensor_11,S3_ADL1,medium,0.8,Event 'Open Dishwasher' affected by 6 problematic sensors,,,Open Dishwasher,6.0,2.0801232665639446
event_quality_degradation,sensor_11,S3_ADL1,high,0.8,Event 'Close Door 2' affected by 11 problematic sensors,,,Close Door 2,11.0,4.11515606857455
event_quality_degradation,sensor_11,S3_ADL1,medium,0.8,Event 'Close Door 1' affected by 8 problematic sensors,,,Close Door 1,8.0,3.7987012987012987
event_quality_degradation,sensor_17,S3_ADL2,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.272727272727273
event_quality_degradation,sensor_5,S3_ADL3,medium,0.8,Event 'Close Door 2' affected by 6 problematic sensors,,,Close Door 2,6.0,2.4872854418308963
event_quality_degradation,sensor_32,S3_ADL3,medium,0.8,Event 'Drink from Cup' affected by 6 problematic sensors,,,Drink from Cup,6.0,2.0202020202020203
event_quality_degradation,sensor_8,S3_ADL3,high,0.8,Event 'Open Drawer 3' affected by 20 problematic sensors,,,Open Drawer 3,20.0,7.75941230486685
event_quality_degradation,sensor_14,S3_ADL3,high,0.8,Event 'Close Drawer 3' affected by 17 problematic sensors,,,Close Drawer 3,17.0,7.928719008264464
event_quality_degradation,sensor_14,S3_ADL3,high,0.8,Event 'Open Dishwasher' affected by 17 problematic sensors,,,Open Dishwasher,17.0,7.517482517482517
event_quality_degradation,sensor_35,S3_ADL3,medium,0.8,Event 'Clean Table' affected by 8 problematic sensors,,,Clean Table,8.0,4.117473435655254
event_quality_degradation,sensor_23,S3_ADL3,high,0.8,Event 'Close Door 2' affected by 11 problematic sensors,,,Close Door 2,11.0,4.3919716646989375
event_quality_degradation,sensor_35,S3_ADL3,medium,0.8,Event 'Toggle Switch' affected by 8 problematic sensors,,,Toggle Switch,8.0,3.1483667847304213
event_quality_degradation,sensor_2,S3_ADL4,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,1.8317503392130257
event_quality_degradation,sensor_140,S3_ADL4,high,0.8,Event 'Close Fridge' affected by 17 problematic sensors,,,Close Fridge,17.0,6.363636363636363
event_quality_degradation,sensor_232,S3_ADL4,high,0.8,Event 'Drink from Cup' affected by 12 problematic sensors,,,Drink from Cup,12.0,5.127159223920831
event_quality_degradation,sensor_232,S3_ADL4,high,0.8,Event 'Drink from Cup' affected by 12 problematic sensors,,,Drink from Cup,12.0,4.958677685950414
event_quality_degradation,sensor_20,S3_ADL4,high,0.8,Event 'Drink from Cup' affected by 15 problematic sensors,,,Drink from Cup,15.0,6.67060212514758
event_quality_degradation,sensor_2,S3_ADL4,high,0.8,Event 'Open Fridge' affected by 18 problematic sensors,,,Open Fridge,18.0,6.3568010936432
event_quality_degradation,sensor_20,S3_ADL4,high,0.8,Event 'Close Fridge' affected by 15 problematic sensors,,,Close Fridge,15.0,6.198347107438017
event_quality_degradation,sensor_2,S3_ADL4,high,0.8,Event 'Open Fridge' affected by 18 problematic sensors,,,Open Fridge,18.0,6.962809917355372
event_quality_degradation,sensor_2,S3_ADL4,high,0.8,Event 'Close Fridge' affected by 18 problematic sensors,,,Close Fridge,18.0,7.198782079164855
event_quality_degradation,sensor_232,S3_ADL4,high,0.8,Event 'Open Fridge' affected by 12 problematic sensors,,,Open Fridge,12.0,4.958677685950414
event_quality_degradation,sensor_232,S3_ADL4,high,0.8,Event 'Close Fridge' affected by 12 problematic sensors,,,Close Fridge,12.0,4.973982246709519
event_quality_degradation,sensor_232,S3_ADL4,high,0.8,Event 'Drink from Cup' affected by 12 problematic sensors,,,Drink from Cup,12.0,4.958677685950414
event_quality_degradation,sensor_232,S3_ADL4,high,0.8,Event 'Open Dishwasher' affected by 12 problematic sensors,,,Open Dishwasher,12.0,4.958677685950414
event_quality_degradation,sensor_232,S3_ADL4,high,0.8,Event 'Drink from Cup' affected by 12 problematic sensors,,,Drink from Cup,12.0,5.26937177654881
event_quality_degradation,sensor_232,S3_ADL4,high,0.8,Event 'Close Dishwasher' affected by 12 problematic sensors,,,Close Dishwasher,12.0,4.958677685950414
event_quality_degradation,sensor_135,S3_ADL4,high,0.8,Event 'Open Drawer 3' affected by 17 problematic sensors,,,Open Drawer 3,17.0,7.139224411951685
event_quality_degradation,sensor_35,S3_ADL4,high,0.8,Event 'Close Drawer 3' affected by 20 problematic sensors,,,Close Drawer 3,20.0,8.264462809917356
event_quality_degradation,sensor_35,S3_ADL4,high,0.8,Event 'Open Dishwasher' affected by 20 problematic sensors,,,Open Dishwasher,20.0,7.334710743801653
event_quality_degradation,sensor_35,S3_ADL4,high,0.8,Event 'Close Dishwasher' affected by 15 problematic sensors,,,Close Dishwasher,15.0,6.732287120438294
event_quality_degradation,sensor_35,S3_ADL4,high,0.8,Event 'Clean Table' affected by 20 problematic sensors,,,Clean Table,20.0,8.108618654073199
event_quality_degradation,sensor_35,S3_ADL4,high,0.8,Event 'Close Door 2' affected by 20 problematic sensors,,,Close Door 2,20.0,7.923453422129503
event_quality_degradation,sensor_35,S3_ADL4,high,0.8,Event 'Toggle Switch' affected by 20 problematic sensors,,,Toggle Switch,20.0,8.264462809917356
event_quality_degradation,sensor_135,S3_ADL5,medium,0.8,Event 'Open Door 2' affected by 10 problematic sensors,,,Open Door 2,10.0,3.626801447988525
event_quality_degradation,sensor_135,S3_ADL5,medium,0.8,Event 'Open Door 1' affected by 10 problematic sensors,,,Open Door 1,10.0,5.241605241605242
event_quality_degradation,sensor_20,S3_ADL5,high,0.8,Event 'Toggle Switch' affected by 18 problematic sensors,,,Toggle Switch,18.0,5.066287878787879
event_quality_degradation,sensor_135,S3_ADL5,medium,0.8,Event 'Close Door 2' affected by 10 problematic sensors,,,Close Door 2,10.0,4.897307912609443
event_quality_degradation,sensor_135,S3_ADL5,high,0.8,Event 'Close Door 1' affected by 15 problematic sensors,,,Close Door 1,15.0,6.854912764003673
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Close Drawer 1' affected by 6 problematic sensors,,,Close Drawer 1,6.0,2.479338842975207
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Open Fridge' affected by 6 problematic sensors,,,Open Fridge,6.0,1.3591556307876131
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Close Fridge' affected by 6 problematic sensors,,,Close Fridge,6.0,1.5584415584415585
event_quality_degradation,sensor_8,S3_Drill,medium,0.8,Event 'Close Dishwasher' affected by 6 problematic sensors,,,Close Dishwasher,6.0,2.4094983121871727
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Open Drawer 1' affected by 9 problematic sensors,,,Open Drawer 1,9.0,3.435655253837072
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Close Drawer 1' affected by 9 problematic sensors,,,Close Drawer 1,9.0,3.3293978748524204
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Open Drawer 2' affected by 9 problematic sensors,,,Open Drawer 2,9.0,3.548553719008264
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Close Drawer 2' affected by 9 problematic sensors,,,Close Drawer 2,9.0,2.916869227029655
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Open Drawer 3' affected by 9 problematic sensors,,,Open Drawer 3,9.0,2.8228616947127354
event_quality_degradation,sensor_2,S3_Drill,medium,0.8,Event 'Close Drawer 3' affected by 6 problematic sensors,,,Close Drawer 3,6.0,2.1876519202722413
event_quality_degradation,sensor_2,S4_ADL1,medium,0.8,Event 'Open Dishwasher' affected by 8 problematic sensors,,,Open Dishwasher,8.0,3.090190441969098
event_quality_degradation,sensor_20,S4_ADL1,medium,0.8,Event 'Toggle Switch' affected by 8 problematic sensors,,,Toggle Switch,8.0,2.800734618916437
event_quality_degradation,sensor_160,S4_ADL1,medium,0.8,Event 'Open Fridge' affected by 10 problematic sensors,,,Open Fridge,10.0,4.025099479644934
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Close Fridge' affected by 11 problematic sensors,,,Close Fridge,11.0,3.850488354620586
event_quality_degradation,sensor_160,S4_ADL1,medium,0.8,Event 'Drink from Cup' affected by 10 problematic sensors,,,Drink from Cup,10.0,3.482326465681139
event_quality_degradation,sensor_160,S4_ADL1,medium,0.8,Event 'Close Door 2' affected by 10 problematic sensors,,,Close Door 2,10.0,4.16945871491326
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Drink from Cup' affected by 11 problematic sensors,,,Drink from Cup,11.0,5.403315451162341
event_quality_degradation,sensor_29,S4_ADL1,medium,0.8,Event 'Drink from Cup' affected by 8 problematic sensors,,,Drink from Cup,8.0,4.4257356916660235
event_quality_degradation,sensor_29,S4_ADL1,medium,0.8,Event 'Open Door 2' affected by 8 problematic sensors,,,Open Door 2,8.0,3.5476718403547673
event_quality_degradation,sensor_29,S4_ADL1,medium,0.8,Event 'Close Door 1' affected by 8 problematic sensors,,,Close Door 1,8.0,3.935097429676245
event_quality_degradation,sensor_29,S4_ADL1,medium,0.8,Event 'Open Fridge' affected by 8 problematic sensors,,,Open Fridge,8.0,3.3057851239669422
event_quality_degradation,sensor_29,S4_ADL1,high,0.8,Event 'Close Fridge' affected by 13 problematic sensors,,,Close Fridge,13.0,5.187037842540235
event_quality_degradation,sensor_29,S4_ADL1,high,0.8,Event 'Open Dishwasher' affected by 13 problematic sensors,,,Open Dishwasher,13.0,6.102165859219151
event_quality_degradation,sensor_29,S4_ADL1,high,0.8,Event 'Close Dishwasher' affected by 13 problematic sensors,,,Close Dishwasher,13.0,6.322314049586778
event_quality_degradation,sensor_29,S4_ADL1,high,0.8,Event 'Open Dishwasher' affected by 13 problematic sensors,,,Open Dishwasher,13.0,6.019489330208462
event_quality_degradation,sensor_29,S4_ADL1,high,0.8,Event 'Close Dishwasher' affected by 13 problematic sensors,,,Close Dishwasher,13.0,5.85804569761789
event_quality_degradation,sensor_14,S4_ADL1,high,0.8,Event 'Open Dishwasher' affected by 16 problematic sensors,,,Open Dishwasher,16.0,6.6115702479338845
event_quality_degradation,sensor_14,S4_ADL1,high,0.8,Event 'Close Dishwasher' affected by 16 problematic sensors,,,Close Dishwasher,16.0,6.6115702479338845
event_quality_degradation,sensor_14,S4_ADL1,high,0.8,Event 'Drink from Cup' affected by 16 problematic sensors,,,Drink from Cup,16.0,7.360162893759732
event_quality_degradation,sensor_29,S4_ADL1,high,0.8,Event 'Open Dishwasher' affected by 18 problematic sensors,,,Open Dishwasher,18.0,7.621671258034894
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Close Dishwasher' affected by 24 problematic sensors,,,Close Dishwasher,24.0,10.49586776859504
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Close Dishwasher' affected by 19 problematic sensors,,,Close Dishwasher,19.0,8.402203856749312
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Open Fridge' affected by 24 problematic sensors,,,Open Fridge,24.0,10.3813252138611
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Close Fridge' affected by 24 problematic sensors,,,Close Fridge,24.0,9.573002754820937
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Open Drawer 3' affected by 24 problematic sensors,,,Open Drawer 3,24.0,11.94042699724518
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Close Drawer 3' affected by 29 problematic sensors,,,Close Drawer 3,29.0,11.983471074380166
event_quality_degradation,sensor_2,S4_ADL1,high,0.8,Event 'Open Drawer 1' affected by 29 problematic sensors,,,Open Drawer 1,29.0,12.955760816723384
